@relation articlefeatures

@ATTRIBUTE "pos_2gram_IN_JJ" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_NNS" NUMERIC
@ATTRIBUTE "pos_2gram_IN_NN" NUMERIC
@ATTRIBUTE "pos_3gram_IN_NNP_NNP" NUMERIC
@ATTRIBUTE "pos_3gram_NNP_NNP_VBZ" NUMERIC
@ATTRIBUTE "description_title_CharacterRatio" NUMERIC
@ATTRIBUTE "caption_title_CharacterRatio" NUMERIC
@ATTRIBUTE "title_caption_CharacterDiff" NUMERIC
@ATTRIBUTE "title_keyword_CharacterDiff" NUMERIC
@ATTRIBUTE "description_LenCharacter" NUMERIC
@ATTRIBUTE "caption_LenCharacter" NUMERIC
@ATTRIBUTE "keyword_LenCharacter" NUMERIC
@ATTRIBUTE "title_LenCharacter" NUMERIC
@ATTRIBUTE "pos_2gram_PRP_VBP" NUMERIC
@ATTRIBUTE "pos_2gram_NN_IN" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_VBZ" NUMERIC
@ATTRIBUTE "startsPunctuation" {True, False}
@ATTRIBUTE "averageLengthWords" NUMERIC
@ATTRIBUTE "countLongestWord" NUMERIC
@ATTRIBUTE "startsAdverb" {True, False}
@ATTRIBUTE "hasThirdPronoun" {True, False}
@ATTRIBUTE "hasDemonstrative" {True, False}
@ATTRIBUTE "wh_start" {True, False}
@ATTRIBUTE "pos_3gram_NNP_NNP_NNP" NUMERIC
@ATTRIBUTE "pos_2gram_NNP_NNP" NUMERIC
@ATTRIBUTE "cal_pos_1grams_tag_list" NUMERIC
@ATTRIBUTE "targetTitle_linsear_write_formula" NUMERIC
@ATTRIBUTE "targetTitle_gunning_fog" NUMERIC
@ATTRIBUTE "targetTitle_coleman_liau_index" NUMERIC
@ATTRIBUTE "targetTitleCountWords" NUMERIC
@ATTRIBUTE "postTitle_char_count" NUMERIC
@ATTRIBUTE "targetTitle_char_count" NUMERIC
@ATTRIBUTE "targetDescription_char_count" NUMERIC
@ATTRIBUTE "targetKeywords_char_count" NUMERIC
@ATTRIBUTE "targetCaptions_char_count" NUMERIC
@ATTRIBUTE "targetParagraphs_char_count" NUMERIC
@ATTRIBUTE "postText_word_count" NUMERIC
@ATTRIBUTE "targetTitle_word_count" NUMERIC
@ATTRIBUTE "targetDescription_word_count" NUMERIC
@ATTRIBUTE "targetKeywords_word_count" NUMERIC
@ATTRIBUTE "targetCaptions_word_count" NUMERIC
@ATTRIBUTE "targetParagraphs_word_count" NUMERIC
@ATTRIBUTE "postText_word_frequency" NUMERIC
@ATTRIBUTE "targetDescription_word_frequency" NUMERIC
@ATTRIBUTE "targetCaptions_word_frequency" NUMERIC
@ATTRIBUTE "targetParagraphs_word_frequency" NUMERIC
@ATTRIBUTE "formal_word_ratio" NUMERIC
@ATTRIBUTE "tags_amount" NUMERIC
@ATTRIBUTE label {0,1}

@DATA
0,0,0,0,0,2.328358208955224,0.014925373134328358,66,67,156,1,0,67,0,0,0,False,5.8,11,False,False,False,False,0,0,0,3.0,26.0,14.88,10,33,58,132,0,72,9797,7,12,29,-1,14,1732,-1,-1,-1,-1,0.8,0,1
0,0,0,0,0,2.359375,0.03125,62,-13,151,2,77,64,0,0,0,False,4.818181818181818,8,False,False,False,False,0,3,2,4.0,17.30909090909091,9.49,11,86,53,126,63,245,9955,18,13,30,12,46,2199,0.0,0.0,0.0,0.0,0.9230769230769231,0,1
0,1,0,0,0,3.380952380952381,0.13095238095238096,73,19,284,11,65,84,0,0,0,False,5.538461538461538,14,False,False,False,False,0,0,3,6.0,19.50769230769231,13.96,13,86,72,242,57,181,1122,14,13,43,9,33,232,0.06666666666666667,0.02127659574468085,0.0,0.0078125,0.6923076923076923,1,1
1,0,0,0,0,0.0,0.5714285714285714,21,49,0,28,0,49,0,0,0,False,5.25,9,False,False,False,False,0,0,0,2.5,20.200000000000003,11.56,8,42,42,-1,0,1121,1929,8,8,-1,-1,258,441,-1,-1,-1,-1,0.8571428571428571,0,1
2,0,0,1,0,0.5317919075144508,0.017341040462427744,170,-8,92,3,181,173,0,0,0,False,5.6923076923076925,13,False,False,False,False,0,3,5,11.5,23.16923076923077,16.02,26,59,148,77,160,115,719,8,26,16,21,17,138,0.2,0.1111111111111111,0.2,0.05333333333333334,0.2857142857142857,1,0
0,0,0,0,1,1.5303030303030303,0.18181818181818182,54,66,101,12,0,66,0,0,1,False,4.153846153846154,7,False,False,False,False,0,2,3,5.5,13.353846153846156,5.9,13,62,54,83,0,740,21972,13,13,22,-1,144,4952,-1,-1,-1,-1,0.7272727272727273,0,1
0,1,0,0,0,1.6419753086419753,0.06172839506172839,76,17,133,5,64,81,0,0,0,False,4.466666666666667,8,False,False,True,False,0,0,1,6.5,13.314285714285715,9.91,14,67,67,111,57,116,1336,14,14,23,8,25,308,0.0,0.04,0.0,0.020114942528735632,0.8571428571428571,0,1
0,0,0,0,0,2.183333333333333,0.2833333333333333,43,60,131,17,0,60,0,0,0,False,5.777777777777778,14,False,False,False,False,2,4,4,4.5,23.37777777777778,14.47,9,60,52,108,0,312,1003,8,9,27,-1,66,207,-1,-1,-1,-1,0.5714285714285714,3,0
0,0,0,0,0,3.711340206185567,0.010309278350515464,96,97,360,1,0,97,0,0,0,False,4.444444444444445,8,False,False,True,False,0,2,5,3.5,12.266666666666666,6.7,18,82,80,296,0,18,2320,16,18,69,-1,4,508,-1,-1,-1,-1,0.8,1,1
0,0,2,0,0,1.1785714285714286,0.04285714285714286,134,100,165,6,40,140,0,3,0,False,4.833333333333333,11,False,False,False,False,0,2,4,12.0,23.26666666666667,11.32,24,72,116,137,36,808,3986,15,24,29,5,146,909,0.26666666666666666,0.0625,0.05063291139240506,0.05015045135406219,0.8571428571428571,0,0
1,1,0,0,0,0.6621621621621622,0.0,148,148,98,0,0,148,0,0,0,False,5.7727272727272725,14,False,False,False,False,0,1,3,11.5,23.527272727272727,16.19,22,80,127,85,0,-1,2112,12,27,14,-1,-1,397,-1,-1,-1,-1,0.75,0,1
0,0,0,1,2,2.0941176470588236,0.011764705882352941,84,30,178,1,55,85,0,1,2,False,4.733333333333333,9,False,False,False,False,0,2,1,5.5,21.333333333333332,9.56,15,93,71,148,44,60,2581,14,15,31,8,11,513,0.05,0.11764705882352941,0.09090909090909091,0.018998272884283247,0.7272727272727273,3,0
0,0,0,0,0,2.130434782608696,0.057971014492753624,65,-24,147,4,93,69,0,0,0,False,5.363636363636363,13,False,False,False,False,0,0,2,5.0,13.672727272727276,12.62,11,69,59,127,76,200,1604,12,11,21,12,28,341,0.0,0.037037037037037035,0.06451612903225806,0.010309278350515464,0.9090909090909091,0,1
0,0,0,1,0,2.4516129032258065,0.016129032258064516,61,62,152,1,0,62,0,0,0,False,5.3,9,False,False,False,False,2,4,2,4.0,22.0,11.98,10,53,53,124,0,119,654,10,10,29,-1,22,145,-1,-1,-1,-1,0.9,0,1
0,0,0,0,0,0.9821428571428571,0.017857142857142856,55,-85,55,1,141,56,0,0,0,False,4.090909090909091,9,False,False,False,False,0,1,2,4.0,10.036363636363639,5.26,11,74,45,45,113,10,1727,15,11,11,19,2,363,0.125,0.09090909090909091,0.0,0.023696682464454975,0.9333333333333333,0,1
0,0,0,0,0,2.1333333333333333,0.3,42,60,128,18,0,60,0,0,0,False,5.1,11,False,False,False,False,1,3,1,3.5,22.0,10.82,10,56,51,107,0,296,1258,11,10,22,-1,53,284,-1,-1,-1,-1,0.6,0,1
0,0,0,0,0,4.032786885245901,0.0,61,61,246,0,0,61,0,0,0,False,5.888888888888889,13,False,False,False,False,3,5,3,5.5,23.37777777777778,15.11,9,74,53,207,0,-1,1857,13,10,43,-1,-1,362,-1,-1,-1,-1,1.0,0,1
0,0,0,1,1,1.2777777777777777,0.0,90,67,115,0,23,90,0,0,1,False,6.583333333333333,11,False,False,False,False,0,3,6,4.5,20.133333333333333,20.0,12,79,79,97,19,-1,556,12,12,21,3,-1,116,0.0,0.0,-1,0.006802721088435374,0.7272727272727273,0,1
0,0,0,1,0,0.8024691358024691,0.012345679012345678,80,-77,65,1,158,81,0,0,0,False,6.363636363636363,11,False,False,False,False,1,4,2,6.0,31.854545454545452,18.42,11,66,70,56,129,117,8622,11,11,10,20,17,1677,0.15384615384615385,0.16666666666666666,0.047619047619047616,0.013749338974087784,0.8888888888888888,0,1
0,0,1,0,0,1.5309734513274336,0.07079646017699115,105,72,173,8,41,113,0,1,0,False,4.428571428571429,7,False,False,False,False,0,0,0,8.0,19.923809523809524,8.7,21,74,93,149,35,1198,3403,16,21,25,7,230,664,0.17647058823529413,0.07142857142857142,0.05737704918032787,0.033783783783783786,0.8125,0,1
0,0,0,0,0,1.5970149253731343,0.05970149253731343,63,1,107,4,66,67,0,0,0,False,7.5,11,False,False,False,False,0,0,0,3.0,35.2,23.85,8,63,60,93,56,188,1622,9,8,15,7,23,380,0.18181818181818182,0.2,0.08695652173913043,0.026066350710900472,1.0,0,0
0,0,0,0,0,3.892857142857143,0.14285714285714285,24,28,109,4,0,28,0,0,0,False,6.25,9,False,False,False,False,0,0,1,0.5,13.600000000000001,13.05,4,68,25,92,0,211,2206,15,4,18,-1,30,419,-1,-1,-1,-1,0.75,0,1
0,0,0,0,0,2.6095238095238096,0.20952380952380953,83,-68,274,22,173,105,0,0,0,False,7.833333333333333,12,False,False,False,False,2,3,3,4.5,33.46666666666666,27.25,12,61,94,237,146,1180,4699,10,12,38,20,237,913,0.0,0.09523809523809523,0.003937007874015748,0.022244691607684528,1.0,0,0
0,0,0,0,0,0.9838709677419355,0.04838709677419355,59,-183,61,3,245,62,0,0,0,False,5.888888888888889,11,False,False,False,False,2,4,4,4.0,23.37777777777778,15.11,9,93,53,53,202,419,4611,15,9,9,31,83,888,0.05555555555555555,0.1111111111111111,0.00980392156862745,0.014285714285714285,0.9285714285714286,0,1
0,0,0,0,0,2.0,0.08333333333333333,66,-120,144,6,192,72,0,0,1,False,5.545454545454546,9,False,False,False,False,1,4,3,3.0,28.218181818181815,13.73,11,93,61,120,163,1154,7919,19,11,25,25,240,1639,0.0,0.0,0.0038461538461538464,0.0011086474501108647,0.9411764705882353,0,1
0,1,0,0,0,0.7578947368421053,0.010526315789473684,94,73,72,1,22,95,0,0,0,False,5.857142857142857,11,False,False,False,False,2,4,7,6.0,24.742857142857144,16.12,14,82,82,62,19,142,3466,14,14,11,3,27,662,0.0,0.0,0.029411764705882353,0.008130081300813009,1.0,0,1
0,0,0,0,0,3.1645569620253164,0.012658227848101266,78,-28,250,1,107,79,0,0,0,False,4.714285714285714,12,False,False,False,False,0,1,3,5.5,19.02857142857143,9.45,14,72,66,206,87,9,1443,16,14,44,16,1,302,0.0,0.0,0.0,0.0,0.9230769230769231,0,1
0,0,0,1,0,4.057142857142857,0.014285714285714285,69,70,284,1,0,70,0,0,0,False,6.1,13,False,False,False,False,0,1,0,4.5,34.0,16.62,10,61,61,240,0,37,4722,12,10,45,-1,4,889,-1,-1,-1,-1,0.8,0,0
0,0,0,0,0,2.392156862745098,0.37254901960784315,32,51,122,19,0,51,0,0,0,False,5.5,9,False,False,True,False,0,2,0,2.5,25.200000000000003,12.25,8,44,44,105,0,413,1198,8,8,18,-1,83,249,-1,-1,-1,-1,0.8571428571428571,0,1
0,0,0,1,0,2.5,0.017241379310344827,57,58,145,1,0,58,0,0,0,False,6.375,11,False,False,True,False,1,4,1,5.0,30.200000000000003,17.36,8,73,51,122,0,106,3100,13,10,24,-1,19,633,-1,-1,-1,-1,0.9230769230769231,0,1
0,0,0,2,1,2.796875,0.015625,63,-22,179,1,86,64,0,0,1,False,5.5,9,False,False,False,False,0,3,0,4.0,26.0,13.14,10,93,55,148,68,203,4484,22,10,34,12,38,938,0.0,0.0,0.041666666666666664,0.0043859649122807015,0.5555555555555556,0,1
0,0,0,0,0,5.59375,0.015625,63,63,358,1,1,64,1,0,0,False,4.909090909090909,10,False,False,False,False,0,0,0,4.0,13.672727272727276,10.01,11,47,54,288,0,28,2447,9,11,73,0,1,553,4.0,3.5949367088607596,24.0,3.5641025641025643,0.625,0,1
0,0,0,0,0,0.7777777777777778,0.024691358024691357,79,-35,63,2,116,81,0,0,0,False,4.125,7,False,True,True,False,3,7,2,7.0,20.900000000000002,6.38,16,66,66,56,99,25,3334,16,16,8,17,4,673,0.0625,0.0,0.0,0.009615384615384616,0.7333333333333333,0,1
0,0,0,0,0,2.0793650793650795,0.015873015873015872,62,41,131,1,22,63,0,0,1,False,6.111111111111111,9,False,False,False,False,0,1,4,3.0,27.822222222222223,16.38,9,54,55,107,19,337,1240,9,9,24,3,66,231,0.0,0.0,0.0,0.0078125,0.375,0,1
0,0,0,1,0,3.8461538461538463,0.038461538461538464,75,78,300,3,0,78,0,0,0,False,4.266666666666667,7,False,False,False,False,0,2,3,6.5,16.0,6.89,15,65,64,246,0,94,3197,14,15,57,-1,19,691,-1,-1,-1,-1,0.8181818181818182,1,1
1,0,0,0,0,1.65,0.08333333333333333,55,60,99,5,0,60,0,1,0,False,5.777777777777778,14,False,False,False,False,0,0,1,4.0,14.488888888888889,14.47,9,64,52,84,0,410,1795,15,9,16,-1,64,392,-1,-1,-1,-1,0.9285714285714286,0,1
0,0,0,0,0,0.0,0.06818181818181818,82,88,0,6,0,88,0,0,1,False,4.235294117647059,8,False,False,False,False,6,7,1,7.0,22.917647058823533,7.31,17,72,72,-1,0,605,2015,19,19,-1,-1,125,450,-1,-1,-1,-1,0.9333333333333333,0,0
0,0,0,0,0,2.1555555555555554,0.08888888888888889,41,45,97,4,0,45,0,0,0,False,6.666666666666667,10,False,False,False,False,0,0,0,1.5,24.400000000000002,17.85,6,40,40,81,0,68,128,6,6,17,-1,12,27,-1,-1,-1,-1,0.6666666666666666,0,1
1,0,0,0,1,1.7079646017699115,0.08849557522123894,103,62,193,10,51,113,0,0,1,False,4.947368421052632,12,False,True,False,False,1,2,3,9.0,20.126315789473683,11.72,19,91,94,162,44,1462,2006,18,19,32,8,306,431,0.21052631578947367,0.05714285714285714,0.05263157894736842,0.07610993657505286,0.9375,0,1
1,1,0,0,0,2.196078431372549,0.0392156862745098,49,-32,112,2,83,51,0,1,0,False,5.5,9,False,False,False,False,0,0,1,3.0,15.200000000000001,12.25,8,63,44,96,67,72,2968,16,8,21,7,10,576,0.0,0.0,0.0,0.012102874432677761,0.6153846153846154,0,0
0,0,0,0,0,1.6056338028169015,0.0,71,47,114,0,24,71,0,1,0,False,4.538461538461538,8,False,True,False,False,0,0,1,5.0,13.353846153846156,8.16,13,59,59,98,21,-1,4436,15,15,18,3,-1,989,0.0,0.0,-1,0.00916590284142988,0.9285714285714286,0,1
0,0,0,0,0,0.0,0.025974025974025976,75,-19,0,2,96,77,0,1,0,False,5.5,9,False,False,False,False,0,1,2,4.5,23.46666666666667,13.73,12,74,66,-1,82,146,112,13,12,-1,15,29,23,0.0625,-1,0.05714285714285714,0.038461538461538464,0.875,0,1
0,0,0,1,0,3.2203389830508473,0.0,59,59,190,0,0,59,0,0,0,False,5.666666666666667,9,False,False,False,False,1,3,3,3.5,27.822222222222223,13.83,9,64,51,160,0,-1,2306,10,9,29,-1,-1,427,-1,-1,-1,-1,1.0,0,1
0,0,0,1,0,3.542372881355932,0.01694915254237288,58,59,209,1,0,59,0,0,0,False,4.454545454545454,8,False,False,False,False,2,4,5,1.75,18.745454545454546,4.68,11,53,49,175,0,95,2111,12,11,36,-1,20,435,-1,-1,-1,-1,0.8333333333333334,1,1
0,0,0,0,0,2.9838709677419355,0.016129032258064516,61,-131,185,1,193,62,0,0,0,False,6.75,10,False,False,False,False,2,4,2,2.5,35.2,19.5,8,54,54,156,167,307,3928,8,8,32,24,63,817,0.0,0.030303030303030304,0.030303030303030304,0.008820286659316428,1.0,0,1
0,0,0,0,0,3.1142857142857143,0.11428571428571428,31,35,109,4,0,35,0,0,0,False,5.0,9,False,False,False,False,0,0,0,2.0,11.066666666666666,8.17,6,30,30,94,0,192,402,6,6,16,-1,37,78,-1,-1,-1,-1,0.8333333333333334,0,1
0,0,0,1,0,4.75,0.75,11,-456,209,33,500,44,0,0,0,False,5.285714285714286,8,False,False,False,False,2,4,1,1.5,21.942857142857143,10.74,7,37,37,178,429,1779,368,7,7,32,68,192,73,0.2857142857142857,0.027777777777777776,0.0,0.047619047619047616,1.0,0,0
0,0,0,0,1,1.868421052631579,0.3026315789473684,53,36,142,23,40,76,0,0,1,False,6.0,12,False,False,False,False,4,6,1,4.5,35.49090909090909,16.34,11,23,66,121,33,1187,3339,4,11,22,6,242,662,0.0,0.043478260869565216,0.0,0.0027063599458728013,0.6666666666666666,0,1
0,0,0,0,0,1.7307692307692308,0.2948717948717949,55,14,135,23,64,78,0,0,0,False,5.583333333333333,14,False,False,False,False,10,11,0,4.5,26.8,14.2,12,18,67,116,50,1214,2515,3,16,20,10,241,514,0.0,0.19047619047619047,0.027131782945736434,0.05565529622980251,1.0,0,0
0,0,0,0,0,1.8518518518518519,0.018518518518518517,53,54,100,1,0,54,0,0,0,False,5.111111111111111,9,False,False,False,False,0,0,1,4.0,18.933333333333334,10.58,9,46,46,88,0,155,2528,9,9,13,-1,28,482,-1,-1,-1,-1,0.875,0,1
0,0,1,0,0,2.5,0.09090909090909091,80,-25,220,8,113,88,0,2,0,False,5.357142857142857,11,False,False,False,False,0,0,2,4.5,19.02857142857143,13.22,14,75,75,184,97,714,3473,14,14,37,17,136,759,0.14285714285714285,0.05128205128205128,0.02631578947368421,0.009626955475330927,1.0,0,1
1,0,1,0,1,1.5964912280701755,0.017543859649122806,56,57,91,1,0,57,0,0,1,False,4.7,7,False,False,False,False,0,1,2,4.0,18.0,8.5,10,47,47,79,0,240,596,10,10,13,-1,47,122,-1,-1,-1,-1,0.875,0,1
0,0,0,0,0,1.3636363636363635,0.045454545454545456,63,16,90,3,50,66,0,0,0,False,4.153846153846154,9,False,False,False,False,4,5,1,2.75,10.753846153846155,3.83,13,61,54,78,43,42,1771,14,13,13,8,7,360,0.0625,0.0,0.0,0.002512562814070352,0.8461538461538461,0,1
1,0,1,0,0,2.051282051282051,0.01282051282051282,77,6,160,1,72,78,0,0,0,False,5.583333333333333,12,False,False,False,False,0,0,0,6.0,20.133333333333333,14.2,12,67,67,136,64,10,3219,12,12,27,9,2,741,0.07692307692307693,0.03571428571428571,0.0,0.013613861386138614,1.0,0,1
0,2,1,1,0,1.9047619047619047,0.015873015873015872,62,-46,120,1,109,63,0,0,0,False,4.818181818181818,9,False,False,False,False,0,1,4,4.5,13.672727272727276,9.49,11,53,53,103,87,163,1997,12,12,20,18,31,392,0.0,0.0,0.0,0.0,1.0,0,1
0,0,0,0,0,1.0,0.37037037037037035,34,32,54,20,22,54,0,0,0,False,4.5,8,False,False,False,False,2,4,1,3.5,10.0,7.34,10,22,45,45,17,1000,294,5,10,10,3,202,53,3.5714285714285716,3.6363636363636362,3.623809523809524,3.736842105263158,0.8,0,0
0,0,0,0,0,2.117021276595745,0.010638297872340425,93,-13,199,1,107,94,0,0,1,False,4.9375,9,False,False,False,False,2,3,8,2.5,15.200000000000001,9.0,16,74,79,171,87,194,4396,17,20,35,14,35,965,0.047619047619047616,0.0,0.023255813953488372,0.004549590536851683,0.8,0,1
0,0,0,0,0,1.9069767441860466,0.0,43,43,82,0,0,43,0,0,0,False,4.5,7,False,False,False,False,0,0,0,3.0,15.200000000000001,6.45,8,14,36,71,0,-1,3872,2,8,14,-1,-1,773,-1,-1,-1,-1,1.0,0,0
0,0,2,0,0,2.0675675675675675,0.06756756756756757,69,-18,153,5,92,74,0,1,1,False,4.769230769230769,9,False,True,False,False,0,0,2,5.0,22.58461538461539,9.5,13,62,62,130,79,109,1927,13,13,24,14,22,420,0.07692307692307693,0.0,0.041666666666666664,0.017130620985010708,0.9,0,1
0,0,0,1,0,0.0,0.0,95,95,0,0,0,95,0,0,0,False,4.647058823529412,8,False,False,True,False,4,6,7,7.5,18.211764705882356,9.74,17,73,79,-1,0,-1,1026,13,19,-1,-1,-1,256,-1,-1,-1,-1,0.6363636363636364,0,1
0,0,0,0,0,3.7625,0.0375,77,80,301,3,0,80,1,1,0,False,4.785714285714286,10,False,False,False,False,0,0,0,5.0,16.171428571428574,9.91,14,62,67,252,0,30,3566,13,14,52,-1,6,692,-1,-1,-1,-1,0.8181818181818182,0,1
1,1,0,0,0,1.6037735849056605,0.018867924528301886,52,53,85,1,0,53,0,1,0,False,5.0,9,False,False,False,False,0,0,3,3.5,23.37777777777778,9.94,9,45,45,73,0,69,2232,9,9,13,-1,12,435,-1,-1,-1,-1,0.7777777777777778,0,1
0,0,0,0,0,1.2063492063492063,0.031746031746031744,61,26,76,2,37,63,0,0,0,False,4.333333333333333,12,False,False,False,False,0,1,1,4.5,13.466666666666667,6.95,12,52,52,63,33,58,2337,12,12,14,5,10,459,0.0,0.0,0.16666666666666666,0.003766478342749529,0.875,0,1
0,0,0,0,0,1.391304347826087,0.0,69,69,96,0,0,69,0,0,0,False,5.363636363636363,13,False,False,False,False,2,3,1,5.0,17.30909090909091,12.62,11,59,59,80,0,-1,1653,11,11,17,-1,-1,347,-1,-1,-1,-1,0.8,0,0
0,0,0,0,0,3.343283582089552,0.029850746268656716,65,67,224,2,0,67,0,0,1,False,7.375,13,False,False,False,False,0,0,3,2.0,25.200000000000003,23.16,8,75,59,192,0,44,7422,10,8,37,-1,8,1467,-1,-1,-1,-1,0.7777777777777778,1,0
0,0,0,0,0,0.618421052631579,0.039473684210526314,73,6,47,3,70,76,0,0,0,False,4.923076923076923,8,False,False,True,False,3,4,1,5.0,25.661538461538466,10.37,13,55,64,41,60,42,1412,11,13,7,11,7,294,0.0,0.0,0.0,0.02416918429003021,0.9,0,1
0,0,0,0,0,1.0,0.2391304347826087,70,-25,92,22,117,92,0,0,0,False,5.2,11,False,False,False,False,4,7,0,6.0,16.0,12.29,15,28,78,78,95,1160,1675,11,18,16,16,249,361,0.0,0.0625,0.003816793893129771,0.015345268542199489,0.5555555555555556,0,0
0,0,0,0,0,1.1333333333333333,0.08,69,19,85,6,56,75,0,0,0,False,5.25,9,False,False,False,False,0,1,2,4.5,23.46666666666667,12.28,12,29,63,72,49,192,4147,6,12,14,8,43,874,0.14285714285714285,0.10526315789473684,0.023255813953488372,0.015655577299412915,0.8333333333333334,0,0
0,0,0,0,0,1.0,0.3269230769230769,35,5,52,17,47,52,0,0,0,False,6.571428571428571,9,False,False,False,False,1,2,0,3.5,33.371428571428574,18.16,7,27,46,46,40,828,1463,7,7,7,7,175,299,0.0,0.1111111111111111,0.005291005291005291,0.021406727828746176,0.8333333333333334,0,1
0,0,0,2,0,2.0470588235294116,0.011764705882352941,84,85,174,1,0,85,0,0,0,False,5.071428571428571,9,False,False,False,False,2,4,9,4.5,24.742857142857144,11.53,14,73,71,146,0,6,2523,12,14,29,-1,1,501,-1,-1,-1,-1,0.7272727272727273,3,1
0,0,0,1,0,1.3372093023255813,0.023255813953488372,84,-35,115,2,121,86,0,0,0,False,5.6923076923076925,9,False,True,True,False,4,6,4,6.0,22.58461538461539,14.83,13,79,74,99,102,25,2122,14,13,19,18,4,458,0.11764705882352941,0.047619047619047616,0.0,0.023575638506876228,0.9230769230769231,0,0
0,0,0,1,0,2.26027397260274,0.273972602739726,53,-122,165,20,195,73,0,0,1,False,5.7272727272727275,10,False,False,False,False,3,5,0,3.5,28.218181818181815,14.77,11,29,63,141,160,1152,2443,5,12,25,27,234,470,0.0,0.037037037037037035,0.0,0.026515151515151516,0.75,0,1
0,0,0,0,0,2.482142857142857,0.0,56,-20,139,0,76,56,0,0,0,False,4.7,9,False,False,False,False,0,3,2,3.5,22.0,8.5,10,70,47,113,62,-1,14708,15,10,27,10,-1,3092,0.0,0.03125,-1,0.015828936406553733,0.7142857142857143,2,1
0,0,0,0,0,3.7358490566037736,0.018867924528301886,52,53,198,1,0,53,0,0,0,False,5.75,9,False,True,False,False,2,4,2,3.0,25.200000000000003,13.7,8,48,46,164,0,90,3193,9,8,35,-1,14,653,-1,-1,-1,-1,0.625,0,1
0,0,0,0,1,1.5303030303030303,0.18181818181818182,54,66,101,12,0,66,0,0,1,False,4.153846153846154,7,False,False,False,False,0,2,3,5.5,13.353846153846156,5.9,13,62,54,83,0,740,21972,13,13,22,-1,144,4952,-1,-1,-1,-1,0.7272727272727273,0,1
0,0,1,1,0,0.0,0.0,122,122,0,0,0,122,0,0,0,False,5.15,10,False,False,False,False,0,1,0,8.0,16.0,12.59,20,68,103,-1,0,-1,8223,14,20,-1,-1,-1,1841,-1,-1,-1,-1,0.8181818181818182,0,1
0,0,1,0,1,3.152542372881356,0.01694915254237288,58,-75,186,1,134,59,0,0,1,False,4.454545454545454,9,False,False,False,False,1,4,6,4.0,17.30909090909091,7.35,11,70,49,154,106,155,3571,16,11,33,21,29,723,0.15789473684210525,0.05263157894736842,0.13793103448275862,0.020656136087484813,0.6,0,0
0,0,0,0,0,0.15728715728715728,0.001443001443001443,692,595,109,1,98,693,0,1,0,False,5.3090909090909095,13,False,False,False,False,0,5,0,0.7777777777777777,14.752727272727274,7.01,110,39,584,90,75,38,994,9,110,20,13,8,173,0.0,0.09523809523809523,0.0,0.0,0.8333333333333334,0,0
0,1,0,0,0,1.3880597014925373,0.05970149253731343,63,33,93,4,34,67,0,0,0,False,5.181818181818182,9,False,False,False,False,2,3,3,4.5,20.94545454545455,11.58,11,78,57,77,30,80,1189,18,11,17,4,8,221,0.045454545454545456,0.058823529411764705,0.5,0.00390625,0.7272727272727273,2,1
0,0,0,0,0,1.631578947368421,0.15789473684210525,48,-167,93,9,224,57,0,0,0,False,3.8333333333333335,8,False,False,True,False,0,0,0,5.0,6.800000000000001,4.05,12,46,46,77,182,368,1243,12,12,16,29,66,242,0.0,0.15,0.12195121951219512,0.03180212014134275,0.7272727272727273,0,1
0,0,0,0,0,3.392857142857143,0.0,56,-190,190,0,246,56,0,0,0,False,4.7,9,False,False,False,False,4,5,3,4.0,18.0,8.5,10,76,47,161,192,-1,26,14,10,32,39,-1,4,0.0,0.15789473684210525,-1,0.0,0.7857142857142857,0,1
0,0,0,0,0,1.8923076923076922,0.3384615384615385,43,-52,123,22,117,65,0,0,0,False,5.6,8,False,False,False,False,5,8,2,4.0,18.0,13.72,10,84,56,103,98,1189,1423,19,14,21,15,241,316,0.0,0.13636363636363635,0.0,0.03296703296703297,0.9285714285714286,0,1
0,0,2,0,0,1.4257425742574257,0.039603960396039604,97,55,144,4,46,101,0,1,0,False,4.666666666666667,9,False,True,False,False,0,0,0,9.0,13.505882352941178,11.08,17,84,84,117,41,97,1925,17,17,28,6,15,403,0.0,0.0,0.06666666666666667,0.012875536480686695,0.8125,0,1
0,0,0,1,0,1.6486486486486487,0.02702702702702703,72,-65,122,2,139,74,0,0,0,False,6.5,11,False,False,True,False,0,1,2,2.5,26.0,18.94,10,65,65,106,114,116,4849,10,10,17,10,20,945,0.1,0.1111111111111111,0.0,0.015639374425023,0.5555555555555556,0,0
0,0,0,0,0,0.7574257425742574,0.1485148514851485,172,153,153,30,49,202,1,2,0,False,5.34375,11,False,False,True,False,0,0,1,16.5,27.3,14.28,32,49,171,129,43,3528,2642,8,32,25,7,692,532,0.7777777777777778,0.037037037037037035,0.021108179419525065,0.014925373134328358,1.0,0,0
0,0,0,0,0,2.2857142857142856,0.047619047619047616,40,42,96,2,0,42,0,0,0,False,3.7777777777777777,6,False,False,False,False,0,1,1,3.5,10.044444444444444,2.87,9,48,34,81,0,70,3618,12,9,16,-1,10,771,-1,-1,-1,-1,0.7272727272727273,0,1
